item_id,genre,release_decade
1670,Comedy,1990
1670,Thriller,1990
1671,Drama,1990
1672,Drama,1990
1673,Action,1990
1673,Thriller,1990
1674,Drama,1960
1675,Drama,1990
1676,Drama,1990
1677,Drama,1990
1678,Drama,1990
1679,Romance,1990
1679,Thriller,1990
1680,Drama,1990
1680,Romance,1990
1681,Comedy,1990
1682,Drama,1990
