user_id,gender_enc,occupation_enc,decades_lived_enc,genre_enc,release_decade_enc
96,[1],[1],[4],"[0, 9, 13, 14]",[3]
250,[1],[2],[2],"[0, 9, 13, 14]",[3]
24,[1],[4],[3],"[0, 9, 13, 14]",[3]
58,[1],[3],[4],"[0, 9, 13, 14]",[3]
289,[1],[4],[4],"[0, 9, 13, 14]",[3]
41,[1],[0],[3],"[0, 9, 13, 14]",[3]
59,[1],[7],[5],"[0, 9, 13, 14]",[3]
144,[1],[5],[3],"[0, 9, 13, 14]",[3]
249,[1],[6],[2],"[0, 9, 13, 14]",[3]
43,[1],[19],[2],"[0, 9, 13, 14]",[3]
292,[1],[20],[2],"[0, 9, 13, 14]",[3]
304,[1],[14],[2],"[0, 9, 13, 14]",[3]
12,[1],[3],[4],"[0, 9, 13, 14]",[3]
275,[1],[18],[2],"[0, 9, 13, 14]",[3]
129,[1],[12],[2],"[0, 9, 13, 14]",[3]
291,[0],[14],[3],"[0, 9, 13, 14]",[3]
302,[1],[18],[1],"[0, 9, 13, 14]",[3]
90,[1],[11],[5],"[0, 9, 13, 14]",[3]
177,[1],[13],[2],"[0, 9, 13, 14]",[3]
91,[1],[5],[3],"[0, 9, 13, 14]",[3]
285,[1],[18],[2],"[0, 9, 13, 14]",[3]
221,[1],[14],[2],"[0, 9, 13, 14]",[3]
15,[1],[5],[2],"[0, 9, 13, 14]",[3]
183,[1],[10],[3],"[0, 9, 13, 14]",[3]
143,[1],[14],[5],"[0, 9, 13, 14]",[3]
176,[1],[14],[2],"[0, 9, 13, 14]",[3]
196,[1],[19],[5],"[0, 9, 13, 14]",[3]
93,[1],[18],[2],"[0, 9, 13, 14]",[3]
271,[1],[17],[3],"[0, 9, 13, 14]",[3]
262,[1],[14],[4],"[0, 9, 13, 14]",[3]
243,[1],[19],[2],"[0, 9, 13, 14]",[3]
238,[1],[1],[3],"[0, 9, 13, 14]",[3]
136,[1],[3],[5],"[0, 9, 13, 14]",[3]
284,[1],[14],[2],"[0, 9, 13, 14]",[3]
263,[0],[20],[3],"[0, 9, 13, 14]",[3]
108,[1],[13],[2],"[0, 9, 13, 14]",[3]
55,[1],[10],[2],"[0, 9, 13, 14]",[3]
9,[1],[9],[5],"[0, 9, 13, 14]",[3]
5,[1],[6],[4],"[0, 9, 13, 14]",[3]
0,[1],[19],[2],"[0, 9, 13, 14]",[3]
7,[1],[0],[3],"[0, 9, 13, 14]",[3]
233,[1],[15],[6],"[0, 9, 13, 14]",[3]
247,[1],[18],[2],"[0, 9, 13, 14]",[3]
266,[1],[4],[2],"[0, 9, 13, 14]",[3]
36,[1],[18],[2],"[0, 9, 13, 14]",[3]
101,[1],[14],[3],"[0, 9, 13, 14]",[3]
76,[1],[19],[3],"[0, 9, 13, 14]",[3]
86,[1],[0],[4],"[0, 9, 13, 14]",[3]
310,[1],[19],[3],"[0, 9, 13, 14]",[3]
269,[0],[18],[1],"[0, 9, 13, 14]",[3]
253,[1],[3],[4],"[0, 9, 13, 14]",[3]
312,[1],[11],[4],"[0, 9, 13, 14]",[3]
296,[0],[3],[2],"[0, 9, 13, 14]",[3]
197,[0],[18],[2],"[0, 9, 13, 14]",[3]
252,[0],[10],[2],"[0, 9, 13, 14]",[3]
174,[0],[17],[2],"[0, 9, 13, 14]",[3]
311,[1],[13],[4],"[0, 9, 13, 14]",[3]
4,[0],[13],[3],"[0, 9, 13, 14]",[3]
69,[1],[4],[2],"[0, 9, 13, 14]",[3]
236,[1],[0],[4],"[0, 9, 13, 14]",[3]
214,[1],[14],[3],"[0, 9, 13, 14]",[3]
72,[1],[18],[2],"[0, 9, 13, 14]",[3]
200,[1],[20],[2],"[0, 9, 13, 14]",[3]
63,[1],[3],[3],"[0, 9, 13, 14]",[3]
6,[1],[0],[5],"[0, 9, 13, 14]",[3]
267,[1],[4],[2],"[0, 9, 13, 14]",[3]
319,[1],[18],[1],"[0, 9, 13, 14]",[3]
325,[1],[0],[4],"[0, 9, 13, 14]",[3]
248,[1],[18],[2],"[0, 9, 13, 14]",[3]
47,[1],[0],[4],"[0, 9, 13, 14]",[3]
95,[0],[1],[2],"[0, 9, 13, 14]",[3]
327,[1],[0],[5],"[0, 9, 13, 14]",[3]
333,[1],[10],[3],"[0, 9, 13, 14]",[3]
113,[1],[14],[2],"[0, 9, 13, 14]",[3]
217,[1],[0],[3],"[0, 9, 13, 14]",[3]
338,[1],[9],[3],"[0, 9, 13, 14]",[3]
134,[1],[18],[2],"[0, 9, 13, 14]",[3]
343,[0],[10],[3],"[0, 9, 13, 14]",[3]
345,[1],[13],[3],"[0, 9, 13, 14]",[3]
362,[1],[18],[2],"[0, 9, 13, 14]",[3]
360,[1],[18],[2],"[0, 9, 13, 14]",[3]
370,[1],[4],[3],"[0, 9, 13, 14]",[3]
369,[1],[20],[5],"[0, 9, 13, 14]",[3]
367,[1],[18],[1],"[0, 9, 13, 14]",[3]
377,[1],[18],[3],"[0, 9, 13, 14]",[3]
351,[0],[14],[3],"[0, 9, 13, 14]",[3]
378,[1],[14],[4],"[0, 9, 13, 14]",[3]
379,[1],[4],[3],"[0, 9, 13, 14]",[3]
373,[1],[6],[3],"[0, 9, 13, 14]",[3]
386,[1],[5],[3],"[0, 9, 13, 14]",[3]
171,[1],[11],[5],"[0, 9, 13, 14]",[3]
371,[0],[18],[2],"[0, 9, 13, 14]",[3]
396,[1],[18],[1],"[0, 9, 13, 14]",[3]
397,[1],[13],[4],"[0, 9, 13, 14]",[3]
393,[1],[0],[2],"[0, 9, 13, 14]",[3]
366,[1],[18],[1],"[0, 9, 13, 14]",[3]
406,[1],[4],[2],"[0, 9, 13, 14]",[3]
405,[1],[3],[5],"[0, 9, 13, 14]",[3]
415,[0],[18],[2],"[0, 9, 13, 14]",[3]
416,[0],[13],[2],"[0, 9, 13, 14]",[3]
428,[1],[18],[2],"[0, 9, 13, 14]",[3]
420,[0],[14],[3],"[0, 9, 13, 14]",[3]
446,[1],[0],[3],"[0, 9, 13, 14]",[3]
434,[1],[4],[2],"[0, 9, 13, 14]",[3]
374,[1],[5],[1],"[0, 9, 13, 14]",[3]
449,[0],[3],[3],"[0, 9, 13, 14]",[3]
451,[1],[0],[3],"[0, 9, 13, 14]",[3]
454,[1],[0],[4],"[0, 9, 13, 14]",[3]
456,[0],[16],[3],"[0, 9, 13, 14]",[3]
457,[1],[19],[4],"[0, 9, 13, 14]",[3]
471,[1],[18],[2],"[0, 9, 13, 14]",[3]
473,[1],[6],[5],"[0, 9, 13, 14]",[3]
478,[1],[3],[3],"[0, 9, 13, 14]",[3]
483,[1],[18],[2],"[0, 9, 13, 14]",[3]
479,[1],[15],[5],"[0, 9, 13, 14]",[3]
486,[1],[4],[2],"[0, 9, 13, 14]",[3]
492,[1],[4],[2],"[0, 9, 13, 14]",[3]
493,[0],[0],[3],"[0, 9, 13, 14]",[3]
494,[1],[4],[2],"[0, 9, 13, 14]",[3]
496,[1],[18],[2],"[0, 9, 13, 14]",[3]
497,[1],[20],[2],"[0, 9, 13, 14]",[3]
487,[1],[19],[4],"[0, 9, 13, 14]",[3]
498,[1],[14],[4],"[0, 9, 13, 14]",[3]
499,[1],[0],[2],"[0, 9, 13, 14]",[3]
502,[0],[20],[5],"[0, 9, 13, 14]",[3]
507,[1],[11],[2],"[0, 9, 13, 14]",[3]
511,[1],[13],[2],"[0, 9, 13, 14]",[3]
505,[1],[14],[4],"[0, 9, 13, 14]",[3]
526,[1],[10],[3],"[0, 9, 13, 14]",[3]
544,[1],[19],[2],"[0, 9, 13, 14]",[3]
542,[1],[17],[3],"[0, 9, 13, 14]",[3]
547,[1],[20],[5],"[0, 9, 13, 14]",[3]
550,[1],[14],[2],"[0, 9, 13, 14]",[3]
537,[1],[17],[3],"[0, 9, 13, 14]",[3]
559,[1],[18],[3],"[0, 9, 13, 14]",[3]
560,[1],[4],[2],"[0, 9, 13, 14]",[3]
529,[1],[4],[2],"[0, 9, 13, 14]",[3]
576,[0],[18],[3],"[0, 9, 13, 14]",[3]
578,[1],[3],[3],"[0, 9, 13, 14]",[3]
566,[1],[5],[2],"[0, 9, 13, 14]",[3]
591,[1],[18],[1],"[0, 9, 13, 14]",[3]
592,[0],[3],[3],"[0, 9, 13, 14]",[3]
599,[1],[14],[3],"[0, 9, 13, 14]",[3]
602,[1],[14],[2],"[0, 9, 13, 14]",[3]
600,[0],[1],[1],"[0, 9, 13, 14]",[3]
605,[1],[14],[2],"[0, 9, 13, 14]",[3]
617,[0],[18],[1],"[0, 9, 13, 14]",[3]
585,[1],[18],[2],"[0, 9, 13, 14]",[3]
609,[1],[18],[2],"[0, 9, 13, 14]",[3]
616,[0],[20],[2],"[0, 9, 13, 14]",[3]
618,[1],[18],[1],"[0, 9, 13, 14]",[3]
620,[1],[18],[1],"[0, 9, 13, 14]",[3]
626,[1],[4],[2],"[0, 9, 13, 14]",[3]
632,[1],[14],[3],"[0, 9, 13, 14]",[3]
621,[1],[14],[2],"[0, 9, 13, 14]",[3]
631,[1],[18],[1],"[0, 9, 13, 14]",[3]
637,[1],[4],[4],"[0, 9, 13, 14]",[3]
644,[1],[14],[2],"[0, 9, 13, 14]",[3]
647,[1],[4],[4],"[0, 9, 13, 14]",[3]
642,[1],[17],[3],"[0, 9, 13, 14]",[3]
649,[1],[4],[4],"[0, 9, 13, 14]",[3]
654,[0],[7],[5],"[0, 9, 13, 14]",[3]
662,[1],[13],[2],"[0, 9, 13, 14]",[3]
665,[1],[0],[4],"[0, 9, 13, 14]",[3]
660,[1],[14],[2],"[0, 9, 13, 14]",[3]
658,[1],[3],[3],"[0, 9, 13, 14]",[3]
664,[1],[0],[2],"[0, 9, 13, 14]",[3]
693,[1],[14],[6],"[0, 9, 13, 14]",[3]
708,[1],[13],[2],"[0, 9, 13, 14]",[3]
746,[1],[13],[1],"[0, 9, 13, 14]",[3]
748,[1],[13],[3],"[0, 9, 13, 14]",[3]
745,[1],[4],[2],"[0, 9, 13, 14]",[3]
737,[1],[19],[3],"[0, 9, 13, 14]",[3]
747,[1],[0],[2],"[0, 9, 13, 14]",[3]
756,[1],[18],[2],"[0, 9, 13, 14]",[3]
757,[1],[18],[2],"[0, 9, 13, 14]",[3]
755,[0],[12],[3],"[0, 9, 13, 14]",[3]
773,[1],[18],[3],"[0, 9, 13, 14]",[3]
785,[0],[4],[3],"[0, 9, 13, 14]",[3]
772,[1],[18],[2],"[0, 9, 13, 14]",[3]
765,[1],[13],[4],"[0, 9, 13, 14]",[3]
787,[1],[0],[5],"[0, 9, 13, 14]",[3]
784,[1],[4],[3],"[0, 9, 13, 14]",[3]
766,[1],[4],[7],"[0, 9, 13, 14]",[3]
801,[1],[0],[3],"[0, 9, 13, 14]",[3]
803,[1],[3],[3],"[0, 9, 13, 14]",[3]
789,[1],[19],[2],"[0, 9, 13, 14]",[3]
795,[0],[20],[3],"[0, 9, 13, 14]",[3]
814,[1],[13],[3],"[0, 9, 13, 14]",[3]
804,[0],[13],[2],"[0, 9, 13, 14]",[3]
825,[1],[1],[2],"[0, 9, 13, 14]",[3]
834,[0],[6],[4],"[0, 9, 13, 14]",[3]
822,[1],[1],[2],"[0, 9, 13, 14]",[3]
832,[1],[20],[3],"[0, 9, 13, 14]",[3]
839,[1],[1],[3],"[0, 9, 13, 14]",[3]
829,[1],[14],[4],"[0, 9, 13, 14]",[3]
842,[1],[10],[3],"[0, 9, 13, 14]",[3]
846,[1],[18],[2],"[0, 9, 13, 14]",[3]
845,[1],[9],[2],"[0, 9, 13, 14]",[3]
861,[1],[6],[2],"[0, 9, 13, 14]",[3]
863,[1],[14],[2],"[0, 9, 13, 14]",[3]
867,[1],[14],[2],"[0, 9, 13, 14]",[3]
880,[1],[11],[3],"[0, 9, 13, 14]",[3]
882,[1],[10],[4],"[0, 9, 13, 14]",[3]
891,[1],[13],[3],"[0, 9, 13, 14]",[3]
881,[1],[4],[3],"[0, 9, 13, 14]",[3]
885,[1],[18],[2],"[0, 9, 13, 14]",[3]
896,[1],[13],[3],"[0, 9, 13, 14]",[3]
895,[1],[20],[2],"[0, 9, 13, 14]",[3]
902,[1],[3],[2],"[0, 9, 13, 14]",[3]
874,[0],[18],[2],"[0, 9, 13, 14]",[3]
907,[0],[10],[4],"[0, 9, 13, 14]",[3]
910,[0],[20],[3],"[0, 9, 13, 14]",[3]
915,[1],[4],[2],"[0, 9, 13, 14]",[3]
909,[1],[7],[2],"[0, 9, 13, 14]",[3]
912,[1],[18],[2],"[0, 9, 13, 14]",[3]
931,[1],[3],[5],"[0, 9, 13, 14]",[3]
932,[1],[18],[2],"[0, 9, 13, 14]",[3]
114,[1],[4],[3],[6],[3]
61,[0],[0],[2],[6],[3]
199,[1],[14],[4],[6],[3]
307,[1],[15],[6],[6],[3]
94,[1],[0],[3],[6],[3]
300,[1],[18],[2],[6],[3]
96,[1],[1],[4],[6],[3]
24,[1],[4],[3],[6],[3]
58,[1],[3],[4],[6],[3]
41,[1],[0],[3],[6],[3]
59,[1],[7],[5],[6],[3]
10,[0],[13],[3],[6],[3]
215,[1],[4],[2],[6],[3]
249,[1],[6],[2],[6],[3]
270,[1],[4],[5],[6],[3]
43,[1],[19],[2],[6],[3]
71,[0],[0],[4],[6],[3]
40,[1],[4],[3],[6],[3]
81,[1],[14],[5],[6],[3]
292,[1],[20],[2],[6],[3]
304,[1],[14],[2],[6],[3]
258,[1],[18],[2],[6],[3]
84,[1],[3],[5],[6],[3]
212,[1],[6],[3],[6],[3]
89,[1],[3],[6],[6],[3]
275,[1],[18],[2],[6],[3]
129,[1],[12],[2],[6],[3]
231,[1],[17],[4],[6],[3]
193,[1],[0],[3],[6],[3]
268,[0],[10],[3],[6],[3]
302,[1],[18],[1],[6],[3]
90,[1],[11],[5],[6],[3]
232,[1],[4],[3],[6],[3]
285,[1],[18],[2],[6],[3]
221,[1],[14],[2],[6],[3]
15,[1],[5],[2],[6],[3]
153,[1],[18],[2],[6],[3]
183,[1],[10],[3],[6],[3]
143,[1],[14],[5],[6],[3]
206,[1],[11],[3],[6],[3]
93,[1],[18],[2],[6],[3]
271,[1],[17],[3],[6],[3]
262,[1],[14],[4],[6],[3]
243,[1],[19],[2],[6],[3]
150,[0],[0],[3],[6],[3]
294,[1],[3],[3],[6],[3]
213,[0],[10],[2],[6],[3]
284,[1],[14],[2],[6],[3]
287,[1],[11],[3],[6],[3]
229,[0],[18],[2],[6],[3]
9,[1],[9],[5],[6],[3]
5,[1],[6],[4],[6],[3]
297,[1],[6],[4],[6],[3]
233,[1],[15],[6],[6],[3]
310,[1],[19],[3],[6],[3]
187,[1],[18],[4],[6],[3]
23,[0],[1],[2],[6],[3]
312,[1],[11],[4],[6],[3]
147,[1],[4],[3],[6],[3]
296,[0],[3],[2],[6],[3]
197,[0],[18],[2],[6],[3]
295,[0],[0],[4],[6],[3]
209,[1],[4],[3],[6],[3]
120,[1],[10],[5],[6],[3]
152,[1],[18],[2],[6],[3]
311,[1],[13],[4],[6],[3]
17,[0],[13],[3],[6],[3]
236,[1],[0],[4],[6],[3]
70,[1],[17],[3],[6],[3]
315,[0],[13],[4],[6],[3]
214,[1],[14],[3],[6],[3]
72,[1],[18],[2],[6],[3]
200,[1],[20],[2],[6],[3]
137,[1],[2],[4],[6],[3]
6,[1],[0],[5],[6],[3]
267,[1],[4],[2],[6],[3]
320,[0],[3],[4],[6],[3]
317,[1],[15],[6],[6],[3]
248,[1],[18],[2],[6],[3]
3,[1],[19],[2],[6],[3]
155,[1],[3],[2],[6],[3]
47,[1],[0],[4],[6],[3]
326,[1],[18],[2],[6],[3]
327,[1],[0],[5],[6],[3]
329,[0],[3],[3],[6],[3]
162,[1],[0],[4],[6],[3]
113,[1],[14],[2],[6],[3]
338,[1],[9],[3],[6],[3]
324,[1],[19],[4],[6],[3]
342,[1],[4],[4],[6],[3]
346,[1],[18],[1],[6],[3]
343,[0],[10],[3],[6],[3]
359,[1],[13],[5],[6],[3]
370,[1],[4],[3],[6],[3]
378,[1],[14],[4],[6],[3]
379,[1],[4],[3],[6],[3]
372,[0],[13],[2],[6],[3]
381,[1],[4],[4],[6],[3]
386,[1],[5],[3],[6],[3]
384,[1],[20],[3],[6],[3]
375,[0],[13],[2],[6],[3]
396,[1],[18],[1],[6],[3]
397,[1],[13],[4],[6],[3]
404,[0],[7],[2],[6],[3]
400,[0],[7],[4],[6],[3]
390,[1],[18],[2],[6],[3]
382,[1],[0],[4],[6],[3]
408,[1],[0],[4],[6],[3]
406,[1],[4],[2],[6],[3]
405,[1],[3],[5],[6],[3]
415,[0],[18],[2],[6],[3]
411,[1],[3],[2],[6],[3]
416,[0],[13],[2],[6],[3]
424,[1],[18],[1],[6],[3]
357,[1],[3],[4],[6],[3]
428,[1],[18],[2],[6],[3]
434,[1],[4],[2],[6],[3]
449,[0],[3],[3],[6],[3]
452,[1],[18],[1],[6],[3]
456,[0],[16],[3],[6],[3]
455,[1],[19],[2],[6],[3]
458,[1],[18],[2],[6],[3]
464,[1],[13],[3],[6],[3]
473,[1],[6],[5],[6],[3]
465,[1],[18],[2],[6],[3]
477,[1],[13],[2],[6],[3]
478,[1],[3],[3],[6],[3]
467,[1],[4],[2],[6],[3]
492,[1],[4],[2],[6],[3]
493,[0],[0],[3],[6],[3]
494,[1],[4],[2],[6],[3]
487,[1],[19],[4],[6],[3]
498,[1],[14],[4],[6],[3]
503,[0],[20],[4],[6],[3]
513,[1],[14],[2],[6],[3]
507,[1],[11],[2],[6],[3]
531,[1],[18],[2],[6],[3]
526,[1],[10],[3],[6],[3]
536,[1],[4],[3],[6],[3]
542,[1],[17],[3],[6],[3]
541,[1],[18],[2],[6],[3]
550,[1],[14],[2],[6],[3]
529,[1],[4],[2],[6],[3]
554,[0],[3],[2],[6],[3]
538,[0],[0],[5],[6],[3]
574,[1],[11],[3],[6],[3]
591,[1],[18],[1],[6],[3]
592,[0],[3],[3],[6],[3]
593,[1],[3],[4],[6],[3]
604,[1],[4],[3],[6],[3]
600,[0],[1],[1],[6],[3]
616,[0],[20],[2],[6],[3]
582,[1],[4],[4],[6],[3]
590,[0],[10],[5],[6],[3]
570,[1],[1],[3],[6],[3]
607,[1],[13],[2],[6],[3]
614,[1],[3],[3],[6],[3]
631,[1],[18],[1],[6],[3]
639,[1],[18],[2],[6],[3]
644,[1],[14],[2],[6],[3]
646,[1],[3],[4],[6],[3]
628,[0],[13],[4],[6],[3]
642,[1],[17],[3],[6],[3]
652,[1],[6],[3],[6],[3]
649,[1],[4],[4],[6],[3]
654,[0],[7],[5],[6],[3]
662,[1],[13],[2],[6],[3]
665,[1],[0],[4],[6],[3]
660,[1],[14],[2],[6],[3]
666,[1],[10],[3],[6],[3]
658,[1],[3],[3],[6],[3]
678,[0],[18],[2],[6],[3]
685,[1],[3],[3],[6],[3]
664,[1],[0],[2],[6],[3]
692,[0],[7],[4],[6],[3]
689,[1],[16],[3],[6],[3]
668,[1],[13],[3],[6],[3]
697,[0],[14],[2],[6],[3]
693,[1],[14],[6],[6],[3]
715,[0],[0],[3],[6],[3]
720,[0],[5],[2],[6],[3]
709,[1],[18],[1],[6],[3]
746,[1],[13],[1],[6],[3]
748,[1],[13],[3],[6],[3]
737,[1],[19],[3],[6],[3]
730,[0],[3],[4],[6],[3]
718,[0],[13],[3],[6],[3]
736,[1],[14],[3],[6],[3]
740,[1],[20],[2],[6],[3]
762,[1],[17],[2],[6],[3]
752,[1],[16],[5],[6],[3]
776,[1],[14],[6],[6],[3]
779,[1],[14],[4],[6],[3]
785,[0],[4],[3],[6],[3]
772,[1],[18],[2],[6],[3]
765,[1],[13],[4],[6],[3]
787,[1],[0],[5],[6],[3]
803,[1],[3],[3],[6],[3]
795,[0],[20],[3],[6],[3]
814,[1],[13],[3],[6],[3]
804,[0],[13],[2],[6],[3]
820,[1],[4],[3],[6],[3]
834,[0],[6],[4],[6],[3]
832,[1],[20],[3],[6],[3]
835,[1],[1],[4],[6],[3]
839,[1],[1],[3],[6],[3]
847,[1],[4],[4],[6],[3]
853,[0],[18],[2],[6],[3]
845,[1],[9],[2],[6],[3]
863,[1],[14],[2],[6],[3]
879,[1],[18],[1],[6],[3]
880,[1],[11],[3],[6],[3]
869,[1],[18],[2],[6],[3]
889,[1],[18],[3],[6],[3]
891,[1],[13],[3],[6],[3]
888,[1],[19],[2],[6],[3]
881,[1],[4],[3],[6],[3]
885,[1],[18],[2],[6],[3]
902,[1],[3],[2],[6],[3]
898,[1],[13],[3],[6],[3]
874,[0],[18],[2],[6],[3]
910,[0],[20],[3],[6],[3]
911,[1],[13],[5],[6],[3]
909,[1],[7],[2],[6],[3]
912,[1],[18],[2],[6],[3]
931,[1],[3],[5],[6],[3]
873,[1],[17],[3],[6],[3]
939,[1],[0],[3],[6],[3]
941,[0],[10],[4],[6],[3]
932,[1],[18],[2],[6],[3]
61,[0],[0],[2],"[0, 13, 14]",[5]
199,[1],[14],[4],"[0, 13, 14]",[5]
290,[1],[18],[1],"[0, 13, 14]",[5]
307,[1],[15],[6],"[0, 13, 14]",[5]
94,[1],[0],[3],"[0, 13, 14]",[5]
300,[1],[18],[2],"[0, 13, 14]",[5]
96,[1],[1],[4],"[0, 13, 14]",[5]
58,[1],[3],[4],"[0, 13, 14]",[5]
41,[1],[0],[3],"[0, 13, 14]",[5]
59,[1],[7],[5],"[0, 13, 14]",[5]
144,[1],[5],[3],"[0, 13, 14]",[5]
43,[1],[19],[2],"[0, 13, 14]",[5]
71,[0],[0],[4],"[0, 13, 14]",[5]
40,[1],[4],[3],"[0, 13, 14]",[5]
89,[1],[3],[6],"[0, 13, 14]",[5]
12,[1],[3],[4],"[0, 13, 14]",[5]
118,[1],[14],[3],"[0, 13, 14]",[5]
275,[1],[18],[2],"[0, 13, 14]",[5]
129,[1],[12],[2],"[0, 13, 14]",[5]
291,[0],[14],[3],"[0, 13, 14]",[5]
231,[1],[17],[4],"[0, 13, 14]",[5]
302,[1],[18],[1],"[0, 13, 14]",[5]
177,[1],[13],[2],"[0, 13, 14]",[5]
91,[1],[5],[3],"[0, 13, 14]",[5]
13,[1],[17],[4],"[0, 13, 14]",[5]
285,[1],[18],[2],"[0, 13, 14]",[5]
221,[1],[14],[2],"[0, 13, 14]",[5]
15,[1],[5],[2],"[0, 13, 14]",[5]
22,[0],[1],[3],"[0, 13, 14]",[5]
143,[1],[14],[5],"[0, 13, 14]",[5]
196,[1],[19],[5],"[0, 13, 14]",[5]
271,[1],[17],[3],"[0, 13, 14]",[5]
262,[1],[14],[4],"[0, 13, 14]",[5]
238,[1],[1],[3],"[0, 13, 14]",[5]
136,[1],[3],[5],"[0, 13, 14]",[5]
220,[1],[18],[1],"[0, 13, 14]",[5]
234,[1],[3],[3],"[0, 13, 14]",[5]
108,[1],[13],[2],"[0, 13, 14]",[5]
55,[1],[10],[2],"[0, 13, 14]",[5]
188,[1],[1],[3],"[0, 13, 14]",[5]
0,[1],[19],[2],"[0, 13, 14]",[5]
116,[1],[18],[2],"[0, 13, 14]",[5]
255,[0],[12],[3],"[0, 13, 14]",[5]
247,[1],[18],[2],"[0, 13, 14]",[5]
261,[0],[18],[1],"[0, 13, 14]",[5]
36,[1],[18],[2],"[0, 13, 14]",[5]
86,[1],[0],[4],"[0, 13, 14]",[5]
310,[1],[19],[3],"[0, 13, 14]",[5]
187,[1],[18],[4],"[0, 13, 14]",[5]
312,[1],[11],[4],"[0, 13, 14]",[5]
279,[0],[10],[3],"[0, 13, 14]",[5]
197,[0],[18],[2],"[0, 13, 14]",[5]
295,[0],[0],[4],"[0, 13, 14]",[5]
216,[1],[13],[2],"[0, 13, 14]",[5]
209,[1],[4],[3],"[0, 13, 14]",[5]
123,[1],[18],[3],"[0, 13, 14]",[5]
252,[0],[10],[2],"[0, 13, 14]",[5]
278,[1],[14],[3],"[0, 13, 14]",[5]
311,[1],[13],[4],"[0, 13, 14]",[5]
109,[1],[18],[1],"[0, 13, 14]",[5]
21,[1],[20],[2],"[0, 13, 14]",[5]
69,[1],[4],[2],"[0, 13, 14]",[5]
27,[1],[20],[3],"[0, 13, 14]",[5]
200,[1],[20],[2],"[0, 13, 14]",[5]
63,[1],[3],[3],"[0, 13, 14]",[5]
6,[1],[0],[5],"[0, 13, 14]",[5]
102,[1],[18],[2],"[0, 13, 14]",[5]
267,[1],[4],[2],"[0, 13, 14]",[5]
158,[0],[18],[2],"[0, 13, 14]",[5]
11,[0],[13],[2],"[0, 13, 14]",[5]
319,[1],[18],[1],"[0, 13, 14]",[5]
248,[1],[18],[2],"[0, 13, 14]",[5]
52,[1],[14],[2],"[0, 13, 14]",[5]
95,[0],[1],[2],"[0, 13, 14]",[5]
327,[1],[0],[5],"[0, 13, 14]",[5]
157,[1],[3],[5],"[0, 13, 14]",[5]
75,[1],[18],[2],"[0, 13, 14]",[5]
201,[0],[3],[4],"[0, 13, 14]",[5]
331,[1],[18],[2],"[0, 13, 14]",[5]
166,[1],[13],[3],"[0, 13, 14]",[5]
346,[1],[18],[1],"[0, 13, 14]",[5]
343,[0],[10],[3],"[0, 13, 14]",[5]
345,[1],[13],[3],"[0, 13, 14]",[5]
362,[1],[18],[2],"[0, 13, 14]",[5]
377,[1],[18],[3],"[0, 13, 14]",[5]
351,[0],[14],[3],"[0, 13, 14]",[5]
378,[1],[14],[4],"[0, 13, 14]",[5]
372,[0],[13],[2],"[0, 13, 14]",[5]
373,[1],[6],[3],"[0, 13, 14]",[5]
380,[1],[1],[3],"[0, 13, 14]",[5]
386,[1],[5],[3],"[0, 13, 14]",[5]
392,[1],[18],[1],"[0, 13, 14]",[5]
397,[1],[13],[4],"[0, 13, 14]",[5]
401,[1],[4],[3],"[0, 13, 14]",[5]
393,[1],[0],[2],"[0, 13, 14]",[5]
405,[1],[3],[5],"[0, 13, 14]",[5]
415,[0],[18],[2],"[0, 13, 14]",[5]
411,[1],[3],[2],"[0, 13, 14]",[5]
424,[1],[18],[1],"[0, 13, 14]",[5]
428,[1],[18],[2],"[0, 13, 14]",[5]
435,[0],[0],[3],"[0, 13, 14]",[5]
441,[1],[18],[2],"[0, 13, 14]",[5]
444,[1],[20],[2],"[0, 13, 14]",[5]
420,[0],[14],[3],"[0, 13, 14]",[5]
446,[1],[0],[3],"[0, 13, 14]",[5]
434,[1],[4],[2],"[0, 13, 14]",[5]
449,[0],[3],[3],"[0, 13, 14]",[5]
453,[1],[13],[5],"[0, 13, 14]",[5]
454,[1],[0],[4],"[0, 13, 14]",[5]
456,[0],[16],[3],"[0, 13, 14]",[5]
457,[1],[19],[4],"[0, 13, 14]",[5]
471,[1],[18],[2],"[0, 13, 14]",[5]
473,[1],[6],[5],"[0, 13, 14]",[5]
465,[1],[18],[2],"[0, 13, 14]",[5]
478,[1],[3],[3],"[0, 13, 14]",[5]
483,[1],[18],[2],"[0, 13, 14]",[5]
479,[1],[15],[5],"[0, 13, 14]",[5]
486,[1],[4],[2],"[0, 13, 14]",[5]
467,[1],[4],[2],"[0, 13, 14]",[5]
492,[1],[4],[2],"[0, 13, 14]",[5]
494,[1],[4],[2],"[0, 13, 14]",[5]
496,[1],[18],[2],"[0, 13, 14]",[5]
495,[0],[18],[2],"[0, 13, 14]",[5]
503,[0],[20],[4],"[0, 13, 14]",[5]
513,[1],[14],[2],"[0, 13, 14]",[5]
504,[0],[13],[2],"[0, 13, 14]",[5]
523,[1],[3],[5],"[0, 13, 14]",[5]
505,[1],[14],[4],"[0, 13, 14]",[5]
531,[1],[18],[2],"[0, 13, 14]",[5]
520,[1],[18],[1],"[0, 13, 14]",[5]
532,[1],[10],[4],"[0, 13, 14]",[5]
535,[1],[4],[3],"[0, 13, 14]",[5]
526,[1],[10],[3],"[0, 13, 14]",[5]
544,[1],[19],[2],"[0, 13, 14]",[5]
