user_id,item_id,rating_old,rating,time_bucket
469,8,5,1,2
696,180,4,1,2
779,171,5,1,2
858,24,4,1,2
830,0,4,1,2
693,227,4,1,2
93,68,3,0,2
394,215,3,0,2
220,120,2,0,2
678,195,4,1,2
652,96,3,0,2
653,0,4,1,2
201,194,4,1,2
404,201,4,1,2
773,356,2,0,2
288,741,4,1,2
609,209,3,0,2
785,190,4,1,2
710,567,3,0,2
245,173,3,0,2
769,287,4,1,2
696,24,3,0,2
505,167,5,1,2
764,285,5,1,2
609,182,4,1,2
496,194,4,1,2
529,194,3,0,2
454,288,3,0,2
642,267,4,1,2
329,201,5,1,2
642,482,4,1,2
268,180,2,0,2
116,264,4,1,2
499,68,4,1,2
808,327,5,1,2
406,97,5,1,2
787,120,4,1,2
700,49,5,1,2
109,11,4,1,2
544,545,3,0,2
342,233,1,0,2
785,14,3,0,2
126,227,5,1,2
689,167,3,0,2
831,470,4,1,2
716,404,3,0,2
756,332,4,1,2
863,272,5,1,2
839,97,5,1,2
560,70,2,0,2
685,180,4,1,2
591,193,4,1,2
861,209,4,1,2
743,49,3,0,2
678,69,4,1,2
492,0,3,0,2
534,63,5,1,2
628,11,5,1,2
292,96,4,1,2
814,95,5,1,2
364,0,4,1,2
819,288,2,0,2
596,110,3,0,2
738,55,4,1,2
668,171,3,0,2
235,654,3,0,2
756,178,4,1,2
859,288,3,0,2
771,312,5,1,2
659,167,5,1,2
658,203,4,1,2
842,150,2,0,2
823,285,2,0,2
685,11,5,1,2
587,172,5,1,2
816,14,3,0,2
232,120,4,1,2
782,327,4,1,2
585,120,5,1,2
839,233,5,1,2
108,221,4,1,2
857,285,4,1,2
777,495,1,0,2
850,404,5,1,2
827,300,2,0,2
599,194,4,1,2
526,285,2,0,2
681,88,4,1,2
548,180,4,1,2
44,150,2,0,2
494,143,4,1,2
300,322,4,1,2
845,422,4,1,2
849,55,1,0,2
103,126,3,0,2
496,96,4,1,2
748,182,5,1,2
48,327,2,0,2
760,221,4,1,2
275,6,5,1,2
870,244,3,0,2
372,193,4,1,2
410,221,3,0,2
21,227,4,1,2
1,126,5,1,2
845,482,5,1,2
393,215,3,0,2
748,175,4,1,2
494,201,4,1,2
853,78,4,1,2
804,422,1,0,2
531,482,5,1,2
356,321,3,0,2
561,143,5,1,2
829,182,4,1,2
22,152,4,1,2
388,300,4,1,2
654,327,2,0,2
467,179,5,1,2
861,126,5,1,2
822,567,3,0,2
810,293,4,1,2
174,272,2,0,2
595,322,4,1,2
709,0,4,1,2
268,120,1,0,2
708,180,4,1,2
647,545,4,1,2
586,312,5,1,2
264,281,5,1,2
772,203,3,0,2
863,167,4,1,2
195,172,2,0,2
851,256,4,1,2
843,178,3,0,2
499,299,4,1,2
23,131,3,0,2
822,332,3,0,2
654,281,3,0,2
659,99,3,0,2
348,275,5,1,2
604,142,1,0,2
641,95,5,1,2
820,180,4,1,2
647,21,4,1,2
861,356,3,0,2
698,110,3,0,2
591,131,5,1,2
552,152,5,1,2
479,99,4,1,2
681,256,2,0,2
730,55,2,0,2
709,268,3,0,2
693,495,4,1,2
710,190,5,1,2
830,272,3,0,2
806,126,3,0,2
605,195,4,1,2
875,293,4,1,2
475,293,3,0,2
704,117,4,1,2
428,482,5,1,2
732,274,3,0,2
452,195,4,1,2
600,287,1,0,2
679,285,4,1,2
442,293,5,1,2
757,201,5,1,2
581,150,4,1,2
686,287,4,1,2
820,173,5,1,2
263,185,5,1,2
199,741,4,1,2
31,267,5,1,2
575,474,1,0,2
653,194,4,1,2
150,301,3,0,2
578,203,3,0,2
206,21,3,0,2
843,70,3,0,2
803,677,4,1,2
787,203,3,0,2
642,49,4,1,2
790,285,3,0,2
557,285,4,1,2
520,741,3,0,2
734,99,2,0,2
473,312,4,1,2
654,180,3,0,2
746,281,2,0,2
278,21,1,0,2
683,150,3,0,2
834,215,4,1,2
833,274,3,0,2
852,747,2,0,2
737,143,5,1,2
278,256,5,1,2
451,131,2,0,2
626,175,5,1,2
5,131,5,1,2
526,196,4,1,2
333,178,4,1,2
853,317,5,1,2
774,299,4,1,2
275,256,4,1,2
284,193,4,1,2
861,287,5,1,2
776,116,5,1,2
629,6,4,1,2
443,257,3,0,2
469,285,4,1,2
709,203,4,1,2
708,160,5,1,2
307,131,3,0,2
392,495,5,1,2
559,131,3,0,2
408,215,4,1,2
770,70,5,1,2
544,201,4,1,2
289,88,3,0,2
652,221,3,0,2
400,180,3,0,2
101,116,3,0,2
822,21,5,1,2
788,285,1,0,2
824,741,4,1,2
623,267,4,1,2
832,190,4,1,2
417,327,1,0,2
396,194,3,0,2
780,63,4,1,2
797,70,3,0,2
390,8,5,1,2
229,134,2,0,2
12,747,4,1,2
710,172,3,0,2
797,117,4,1,2
817,285,4,1,2
424,81,3,0,2
679,24,4,1,2
750,193,5,1,2
617,470,3,0,2
765,167,5,1,2
342,567,1,0,2
817,327,4,1,2
91,256,2,0,2
820,117,3,0,2
263,97,5,1,2
653,209,5,1,2
810,747,3,0,2
254,293,2,0,2
536,96,2,0,2
647,677,3,0,2
752,49,4,1,2
842,264,3,0,2
0,167,5,1,2
706,7,5,1,2
611,0,4,1,2
803,124,4,1,2
647,178,4,1,2
860,293,3,0,2
740,287,4,1,2
773,233,2,0,2
737,201,4,1,2
58,14,5,1,2
494,172,5,1,2
617,150,3,0,2
720,172,5,1,2
839,495,5,1,2
795,312,4,1,2
416,124,5,1,2
492,167,5,1,2
95,264,5,1,2
326,256,2,0,2
609,0,4,1,2
746,300,1,0,2
492,181,5,1,2
575,124,4,1,2
377,172,5,1,2
842,654,3,0,2
467,0,5,1,2
267,78,3,0,2
507,317,4,1,2
122,181,4,1,2
435,203,5,1,2
746,264,4,1,2
820,63,5,1,2
295,0,5,1,2
592,275,1,0,2
16,474,4,1,2
730,131,3,0,2
660,299,3,0,2
392,180,4,1,2
495,287,2,0,2
850,110,3,0,2
116,10,5,1,2
832,150,4,1,2
382,179,5,1,2
842,287,4,1,2
206,10,3,0,2
722,0,3,0,2
707,236,5,1,2
167,0,5,1,2
529,99,4,1,2
391,180,5,1,2
861,167,4,1,2
866,134,5,1,2
790,268,4,1,2
752,193,4,1,2
676,747,4,1,2
794,264,3,0,2
849,7,5,1,2
117,171,5,1,2
15,99,5,1,2
544,203,4,1,2
676,244,5,1,2
775,134,4,1,2
851,150,4,1,2
586,677,2,0,2
522,94,4,1,2
652,356,4,1,2
621,99,5,1,2
822,70,3,0,2
465,287,4,1,2
12,322,3,0,2
568,299,3,0,2
624,285,4,1,2
739,299,4,1,2
91,49,5,1,2
6,8,5,1,2
352,300,3,0,2
514,288,1,0,2
250,6,3,0,2
194,747,2,0,2
832,49,2,0,2
576,142,3,0,2
129,0,5,1,2
183,55,3,0,2
177,221,4,1,2
628,327,3,0,2
839,190,4,1,2
713,404,5,1,2
112,256,5,1,2
378,256,4,1,2
791,6,4,1,2
50,49,5,1,2
660,143,5,1,2
762,96,3,0,2
709,88,4,1,2
746,81,4,1,2
523,131,4,1,2
746,49,5,1,2
832,327,2,0,2
270,312,4,1,2
847,203,5,1,2
641,422,3,0,2
544,404,4,1,2
867,567,1,0,2
478,545,2,0,2
850,741,5,1,2
847,317,5,1,2
791,281,3,0,2
785,171,5,1,2
814,124,5,1,2
361,312,4,1,2
605,167,5,1,2
785,6,5,1,2
480,172,4,1,2
393,21,5,1,2
726,482,4,1,2
291,116,4,1,2
642,275,5,1,2
822,272,3,0,2
264,49,2,0,2
840,285,5,1,2
236,173,4,1,2
833,312,5,1,2
681,184,4,1,2
261,495,4,1,2
565,272,5,1,2
199,244,3,0,2
814,131,5,1,2
803,221,5,1,2
870,173,5,1,2
740,474,3,0,2
398,237,1,0,2
371,677,4,1,2
164,327,3,0,2
391,312,5,1,2
693,126,5,1,2
839,116,3,0,2
821,332,4,1,2
631,173,5,1,2
720,178,5,1,2
449,172,5,1,2
410,8,4,1,2
751,293,3,0,2
454,7,4,1,2
706,215,3,0,2
444,78,4,1,2
541,171,4,1,2
814,184,3,0,2
850,237,5,1,2
343,131,4,1,2
304,196,2,0,2
386,6,5,1,2
634,322,3,0,2
704,78,5,1,2
285,116,2,0,2
621,422,3,0,2
600,55,3,0,2
831,24,2,0,2
705,287,3,0,2
362,142,2,0,2
637,81,2,0,2
487,0,3,0,2
58,654,5,1,2
62,78,3,0,2
637,173,5,1,2
124,201,5,1,2
847,195,5,1,2
585,654,4,1,2
452,422,4,1,2
566,178,5,1,2
473,285,5,1,2
449,160,5,1,2
861,404,2,0,2
161,6,3,0,2
763,190,3,0,2
214,131,5,1,2
825,293,4,1,2
853,116,3,0,2
199,78,5,1,2
617,233,4,1,2
879,300,4,1,2
456,96,5,1,2
230,312,3,0,2
663,152,4,1,2
243,152,4,1,2
880,422,4,1,2
40,55,4,1,2
604,677,1,0,2
851,545,4,1,2
864,6,5,1,2
150,55,4,1,2
118,124,5,1,2
740,272,3,0,2
41,96,3,0,2
851,126,4,1,2
871,257,4,1,2
878,299,3,0,2
513,201,4,1,2
621,404,4,1,2
756,287,4,1,2
843,227,3,0,2
12,110,5,1,2
68,287,5,1,2
718,317,5,1,2
781,322,3,0,2
493,285,4,1,2
566,99,1,0,2
285,256,3,0,2
748,81,5,1,2
716,49,4,1,2
563,312,4,1,2
144,545,3,0,2
248,180,3,0,2
814,134,2,0,2
863,69,4,1,2
696,285,4,1,2
822,470,3,0,2
620,0,3,0,2
697,293,4,1,2
434,95,5,1,2
397,182,4,1,2
654,134,4,1,2
842,78,2,0,2
871,322,2,0,2
293,272,3,0,2
263,741,2,0,2
43,426,3,0,2
603,99,5,1,2
720,68,4,1,2
836,14,3,0,2
187,264,5,1,3
536,272,3,0,3
266,97,5,1,3
628,110,5,1,3
480,203,4,1,3
708,209,4,1,3
866,78,4,1,3
482,120,2,0,3
565,227,2,0,3
618,322,3,0,3
197,404,2,0,3
746,426,5,1,3
777,173,4,1,3
396,49,5,1,3
848,14,5,1,3
238,237,5,1,3
794,180,4,1,3
620,142,2,0,3
14,274,4,1,3
664,99,3,0,3
157,173,5,1,3
420,171,5,1,3
416,181,4,1,3
688,327,5,1,3
246,6,4,1,3
850,49,5,1,3
345,160,3,0,3
581,256,3,0,3
534,194,4,1,3
494,120,5,1,3
652,327,4,1,3
649,21,3,0,3
833,6,4,1,3
770,312,3,0,3
805,285,3,0,3
441,194,4,1,3
831,244,3,0,3
660,567,4,1,3
513,24,4,1,3
647,184,5,1,3
214,203,3,0,3
453,116,3,0,3
814,470,2,0,3
592,10,4,1,3
828,152,4,1,3
647,356,2,0,3
536,131,3,0,3
558,11,3,0,3
787,194,3,0,3
877,426,5,1,3
683,116,4,1,3
696,120,4,1,3
683,81,5,1,3
664,182,4,1,3
581,299,3,0,3
710,167,4,1,3
798,257,5,1,3
451,194,4,1,3
429,299,3,0,3
853,215,3,0,3
673,150,2,0,3
294,49,5,1,3
664,293,2,0,3
654,267,3,0,3
192,78,4,1,3
795,185,3,0,3
499,209,3,0,3
882,6,5,1,3
659,143,3,0,3
183,215,4,1,3
290,171,5,1,3
553,236,3,0,3
523,272,3,0,3
473,96,5,1,3
752,21,4,1,3
591,654,5,1,3
455,124,4,1,3
756,172,4,1,3
850,152,3,0,3
803,55,3,0,3
863,10,5,1,3
882,143,4,1,3
773,175,4,1,3
676,267,5,1,3
293,300,4,1,3
853,236,3,0,3
853,14,3,0,3
525,275,4,1,3
809,293,5,1,3
827,312,3,0,3
679,272,3,0,3
583,160,4,1,3
867,0,4,1,3
876,236,4,1,3
547,256,5,1,3
768,747,2,0,3
587,180,5,1,3
483,27,5,1,3
820,99,2,0,3
57,110,4,1,3
244,257,4,1,3
104,268,4,1,3
576,81,4,1,3
665,268,5,1,3
56,193,4,1,3
396,7,4,1,3
327,301,4,1,3
84,312,4,1,3
677,0,5,1,3
795,209,3,0,3
714,160,5,1,3
757,256,5,1,3
532,317,5,1,3
729,741,3,0,3
715,63,5,1,3
751,257,3,0,3
879,203,5,1,3
626,287,3,0,3
67,8,4,1,3
790,287,3,0,3
464,131,4,1,3
767,299,5,1,3
814,201,4,1,3
872,257,3,0,3
118,120,4,1,3
346,203,4,1,3
803,195,4,1,3
391,322,3,0,3
445,267,2,0,3
778,180,5,1,3
822,236,4,1,3
456,193,5,1,3
81,99,5,1,3
778,14,4,1,3
126,257,5,1,3
642,27,4,1,3
490,285,4,1,3
478,293,3,0,3
423,14,4,1,3
163,677,4,1,3
560,474,3,0,3
480,69,5,1,3
80,474,5,1,3
605,178,5,1,3
175,267,5,1,3
824,173,5,1,3
785,88,4,1,3
668,49,5,1,3
746,14,4,1,3
822,221,3,0,3
708,281,5,1,3
769,150,5,1,3
372,171,5,1,3
820,404,4,1,3
730,203,4,1,3
809,332,5,1,3
804,196,5,1,3
665,110,3,0,3
257,327,3,0,3
704,317,5,1,3
702,8,2,0,3
750,256,4,1,3
325,134,3,0,3
756,180,3,0,3
536,97,3,0,3
751,300,4,1,3
554,24,4,1,3
814,88,4,1,3
441,227,5,1,3
880,179,5,1,3
685,55,5,1,3
754,747,4,1,3
208,8,3,0,3
845,7,4,1,3
747,68,4,1,3
704,227,3,0,3
595,275,3,0,3
456,287,4,1,3
651,287,2,0,3
860,288,5,1,3
769,677,2,0,3
777,196,4,1,3
642,203,3,0,3
63,110,4,1,3
769,6,5,1,3
369,99,4,1,3
832,97,3,0,3
333,195,4,1,3
536,14,3,0,3
837,275,4,1,3
331,116,4,1,3
509,244,3,0,3
720,470,5,1,3
847,184,3,0,3
455,126,5,1,3
206,63,5,1,3
832,110,2,0,3
715,196,5,1,3
617,117,3,0,3
727,99,5,1,3
456,203,5,1,3
791,470,4,1,3
847,422,4,1,3
491,55,5,1,3
810,257,5,1,3
561,126,5,1,3
742,288,3,0,3
714,545,4,1,3
827,301,4,1,3
249,27,4,1,3
592,96,4,1,3
806,70,5,1,3
623,256,3,0,3
770,196,1,0,3
536,116,2,0,3
253,167,1,0,3
746,96,5,1,3
103,285,1,0,3
836,288,5,1,3
789,281,4,1,3
692,126,4,1,3
143,8,5,1,3
880,203,4,1,3
469,257,4,1,3
845,215,4,1,3
790,299,5,1,3
662,0,4,1,3
307,470,3,0,3
580,275,3,0,3
861,215,5,1,3
112,221,3,0,3
457,27,3,0,3
298,312,3,0,3
867,88,4,1,3
831,327,3,0,3
734,474,4,1,3
561,131,4,1,3
530,299,4,1,3
809,312,5,1,3
148,257,3,0,3
273,317,5,1,3
819,747,1,0,3
883,69,4,1,3
879,49,5,1,3
805,185,4,1,3
91,545,2,0,3
663,21,2,0,3
295,6,5,1,3
616,178,4,1,3
752,321,3,0,3
136,288,3,0,3
388,81,4,1,3
861,180,5,1,3
454,236,3,0,3
639,69,4,1,3
820,14,5,1,3
681,95,4,1,3
760,126,3,0,3
242,110,4,1,3
858,275,4,1,3
566,194,3,0,3
513,49,5,1,3
691,327,4,1,3
882,49,4,1,3
593,482,3,0,3
739,285,5,1,3
193,178,4,1,3
422,321,3,0,3
248,143,4,1,3
489,126,5,1,3
781,267,3,0,3
423,0,1,0,3
777,160,3,0,3
636,274,3,0,3
663,275,5,1,3
596,0,3,0,3
444,301,1,0,3
560,49,3,0,3
560,285,4,1,3
835,215,4,1,3
879,180,5,1,3
849,172,5,1,3
481,287,3,0,3
633,126,5,1,3
853,288,2,0,3
293,285,5,1,3
422,281,4,1,3
579,747,2,0,3
824,285,4,1,3
756,209,4,1,3
397,55,4,1,3
757,182,5,1,3
882,134,4,1,3
631,167,4,1,3
600,237,2,0,3
832,27,3,0,3
590,24,4,1,3
200,267,4,1,3
299,293,3,0,3
704,21,5,1,3
778,299,3,0,3
524,256,4,1,3
25,474,3,0,3
748,256,3,0,3
188,741,3,0,3
836,236,3,0,3
296,27,4,1,3
746,70,5,1,3
789,110,3,0,3
845,131,5,1,3
76,172,5,1,3
511,257,3,0,3
845,185,5,1,3
822,195,5,1,3
413,747,3,0,3
17,142,4,1,3
794,172,4,1,3
883,274,4,1,3
842,120,3,0,3
641,201,3,0,3
853,404,4,1,3
647,422,4,1,3
665,221,3,0,3
531,185,4,1,3
379,227,3,0,3
863,21,5,1,3
467,215,5,1,3
842,96,3,0,3
623,14,4,1,3
150,124,4,1,3
542,21,3,0,3
741,14,4,1,3
556,267,5,1,3
644,267,4,1,3
652,257,3,0,3
58,150,5,1,3
436,78,4,1,3
471,160,5,1,3
737,88,5,1,3
129,195,5,1,3
848,287,5,1,3
533,474,4,1,3
883,8,5,1,3
664,422,4,1,3
745,143,5,1,3
777,233,3,0,3
675,21,5,1,3
853,267,3,0,3
621,203,3,0,3
878,236,4,1,3
397,195,4,1,3
795,196,3,0,3
884,209,5,1,3
820,131,5,1,3
534,495,5,1,3
671,268,3,0,3
883,268,5,1,3
504,567,4,1,3
398,8,3,0,3
249,233,3,0,3
706,134,2,0,3
449,482,3,0,3
691,293,3,0,3
689,495,4,1,3
787,55,3,0,3
884,404,4,1,3
129,94,5,1,3
720,110,4,1,3
829,49,5,1,3
24,172,4,1,3
518,327,2,0,3
746,215,2,0,3
614,677,1,0,3
464,99,3,0,3
297,209,5,1,3
590,195,4,1,3
487,181,3,0,3
396,317,4,1,3
709,267,4,1,3
663,190,3,0,3
781,257,4,1,3
576,172,5,1,3
671,274,5,1,3
0,190,5,1,3
668,0,5,1,3
125,677,3,0,3
229,21,5,1,3
791,99,4,1,3
7,10,3,0,3
589,236,3,0,3
536,95,3,0,3
101,293,2,0,3
862,332,5,1,3
108,281,3,0,3
837,178,5,1,3
864,244,3,0,3
771,287,2,0,3
385,126,5,1,3
422,677,3,0,3
851,288,2,0,3
306,63,4,1,3
287,268,5,1,3
58,88,5,1,3
844,312,4,1,3
675,167,5,1,3
14,124,5,1,3
544,193,3,0,3
621,69,3,0,3
835,495,4,1,3
124,152,2,0,3
658,68,3,0,3
551,293,4,1,3
785,68,4,1,3
312,237,4,1,3
58,68,5,1,3
550,70,4,1,3
232,88,3,0,3
565,190,4,1,3
386,474,3,0,3
21,126,5,1,3
830,99,4,1,3
620,182,4,1,3
781,285,2,0,3
748,495,5,1,3
269,267,5,1,3
869,567,4,1,3
878,281,4,1,3
847,150,4,1,3
739,293,4,1,3
867,264,3,0,3
763,172,3,0,3
289,134,4,1,3
333,257,4,1,3
576,63,5,1,3
401,8,4,1,3
678,142,2,0,3
614,215,4,1,3
631,49,5,1,3
750,94,5,1,3
360,175,4,1,3
295,180,5,1,3
828,236,3,0,3
847,233,4,1,3
876,285,2,0,3
866,317,5,1,3
476,293,4,1,3
773,55,2,0,3
344,117,3,0,3
883,321,3,0,3
434,21,4,1,3
747,221,4,1,3
456,182,5,1,3
880,221,5,1,3
877,171,4,1,3
579,14,3,0,3
233,237,3,0,3
866,95,5,1,3
297,332,5,1,3
496,11,4,1,3
118,81,2,0,3
708,404,3,0,3
757,545,3,0,3
804,173,3,0,3
788,8,5,1,3
856,299,3,0,3
642,97,3,0,3
482,256,2,0,3
827,285,4,1,3
576,6,2,0,3
849,299,5,1,3
531,81,5,1,3
861,63,5,1,3
849,209,5,1,3
709,495,4,1,3
412,285,5,1,3
879,227,3,0,3
118,287,4,1,3
523,215,5,1,3
153,221,2,0,3
889,117,2,0,3
786,244,3,0,3
891,272,4,1,3
490,236,3,0,3
675,8,2,0,3
888,167,4,1,3
79,482,5,1,3
267,285,5,1,3
521,10,4,1,3
668,193,3,0,3
892,55,5,1,3
824,274,3,0,3
451,236,2,0,3
289,404,2,0,3
884,0,5,1,3
837,95,4,1,3
825,287,3,0,3
726,173,4,1,3
755,0,4,1,3
313,131,4,1,3
881,203,5,1,3
268,134,4,1,3
847,171,5,1,3
890,545,3,0,3
893,14,3,0,3
757,293,5,1,3
320,196,5,1,3
346,173,4,1,3
112,126,4,1,3
866,173,5,1,3
797,172,5,1,3
391,299,2,0,3
191,99,5,1,3
592,470,3,0,3
607,268,3,0,3
782,268,4,1,3
747,236,4,1,3
652,69,2,0,3
452,203,4,1,3
867,182,5,1,3
845,179,5,1,3
663,49,5,1,3
665,285,5,1,3
574,95,5,1,3
893,404,3,0,3
859,293,2,0,3
550,6,5,1,3
637,194,4,1,3
577,221,4,1,3
660,70,4,1,3
68,171,5,1,3
64,63,5,1,3
715,264,5,1,3
880,88,4,1,3
748,741,4,1,3
600,404,1,0,3
624,237,4,1,3
881,172,5,1,3
736,95,2,0,3
467,11,4,1,3
26,287,3,0,3
777,97,4,1,3
730,68,5,1,3
438,275,5,1,3
853,21,2,0,3
890,116,3,0,3
789,97,5,1,3
780,203,4,1,3
880,293,3,0,3
529,332,3,0,3
845,227,5,1,3
866,257,3,0,3
889,97,4,1,3
176,180,4,1,3
312,81,3,0,3
691,167,2,0,3
881,70,5,1,3
628,654,5,1,3
467,117,3,0,3
213,97,4,1,3
670,256,5,1,3
891,150,4,1,3
795,8,3,0,3
867,172,4,1,3
41,70,4,1,3
877,654,3,0,3
820,356,5,1,3
740,495,5,1,3
659,404,2,0,3
576,78,4,1,3
386,288,1,0,3
604,68,5,1,3
558,143,5,1,3
787,0,3,0,3
467,470,3,0,3
401,116,3,0,3
766,221,5,1,3
295,482,5,1,3
480,321,4,1,3
846,117,3,0,3
843,49,5,1,3
893,332,4,1,3
678,267,4,1,3
804,150,5,1,3
869,215,4,1,3
663,193,4,1,3
654,268,3,0,3
784,11,4,1,3
850,272,5,1,3
76,27,5,1,3
762,69,5,1,3
675,327,5,1,3
535,178,2,0,3
267,24,3,0,3
360,69,4,1,3
707,24,3,0,3
605,404,4,1,3
880,182,4,1,3
410,275,3,0,3
794,96,2,0,3
880,160,3,0,3
78,0,4,1,3
767,150,2,0,3
44,110,4,1,3
727,545,2,0,3
697,257,3,0,3
695,244,4,1,3
662,321,4,1,3
767,120,4,1,3
300,293,4,1,3
449,195,5,1,3
486,288,2,0,3
176,95,3,0,3
312,171,4,1,3
689,7,4,1,3
720,215,5,1,3
872,299,4,1,3
456,195,5,1,3
487,172,4,1,3
459,312,4,1,3
456,150,5,1,3
252,654,4,1,3
823,293,3,0,3
880,134,4,1,3
795,195,5,1,3
635,99,5,1,3
553,21,4,1,3
62,747,4,1,3
863,221,4,1,3
654,654,3,0,3
837,142,5,1,3
691,24,4,1,3
811,293,5,1,3
360,215,5,1,3
636,120,4,1,3
863,172,5,1,3
752,194,1,0,3
710,81,3,0,3
42,69,4,1,3
843,317,4,1,3
328,301,5,1,3
247,171,4,1,3
882,68,2,0,3
880,178,5,1,3
832,426,3,0,3
685,96,2,0,3
837,301,4,1,3
639,495,4,1,3
726,0,3,0,3
787,227,3,0,3
401,482,5,1,3
310,209,5,1,3
857,180,2,0,3
423,99,5,1,3
604,116,2,0,3
851,677,3,0,3
789,172,3,0,3
881,185,5,1,3
590,78,4,1,3
192,120,3,0,3
56,116,4,1,3
633,221,3,0,3
843,68,5,1,3
877,285,4,1,3
509,321,3,0,3
763,27,4,1,3
247,97,5,1,3
559,267,4,1,3
649,567,3,0,3
841,267,5,1,3
861,21,5,1,3
765,495,5,1,3
591,88,4,1,3
804,6,5,1,3
795,172,5,1,3
847,124,5,1,3
462,474,3,0,3
888,195,5,1,3
878,0,4,1,3
665,88,4,1,3
733,422,4,1,3
94,194,5,1,3
617,126,5,1,3
478,94,4,1,3
384,97,4,1,3
296,209,4,1,3
428,27,3,0,3
665,143,3,0,3
652,293,2,0,3
885,272,2,0,3
492,172,4,1,3
602,215,4,1,3
17,21,5,1,3
50,180,5,1,3
505,322,3,0,3
739,268,4,1,3
664,11,4,1,3
748,196,4,1,3
744,257,5,1,3
535,422,4,1,3
763,14,4,1,3
896,0,5,1,3
593,356,4,1,3
877,21,2,0,3
705,293,4,1,3
398,180,3,0,3
656,117,1,0,3
778,70,4,1,3
213,356,5,1,3
847,194,3,0,3
723,677,2,0,3
681,24,4,1,3
404,160,1,0,3
846,179,2,0,3
846,182,4,1,3
369,221,3,0,3
850,312,4,1,3
418,274,5,1,3
605,172,5,1,3
658,97,4,1,3
893,268,3,0,3
517,287,3,0,3
657,6,4,1,3
889,236,3,0,3
449,299,4,1,3
757,272,4,1,3
663,301,4,1,3
716,677,3,0,3
6,545,4,1,3
829,96,4,1,3
12,201,5,1,3
806,677,3,0,3
889,180,4,1,3
889,88,4,1,3
546,288,3,0,3
683,167,4,1,3
587,81,5,1,3
795,0,2,0,3
845,171,4,1,3
576,160,5,1,3
704,88,2,0,3
789,287,4,1,3
817,321,2,0,3
625,257,4,1,3
839,96,3,0,3
795,182,5,1,3
17,209,5,1,3
740,422,3,0,3
248,178,5,1,3
55,49,5,1,3
674,317,5,1,3
888,654,4,1,3
682,21,4,1,3
746,267,5,1,3
845,237,5,1,3
397,201,3,0,3
232,126,5,1,3
640,49,3,0,3
792,287,4,1,3
824,257,4,1,3
148,244,3,0,3
504,470,4,1,3
861,120,5,1,3
46,300,4,1,3
676,677,4,1,3
748,95,5,1,3
730,195,5,1,3
788,49,5,1,3
652,178,4,1,3
730,426,5,1,3
772,175,4,1,3
560,69,4,1,3
886,0,5,1,3
398,143,3,0,3
696,287,2,0,3
631,81,4,1,3
553,203,5,1,3
675,470,3,0,3
622,209,5,1,3
780,173,5,1,3
170,287,2,0,3
164,173,4,1,3
647,274,5,1,3
900,274,3,0,3
544,97,5,1,3
893,301,4,1,3
378,95,5,1,3
544,422,4,1,3
626,99,5,1,3
416,171,3,0,3
504,126,1,0,3
628,474,4,1,3
493,120,4,1,3
487,288,1,0,3
885,117,1,0,3
508,267,2,0,3
368,178,4,1,3
307,184,4,1,3
647,182,5,1,3
387,301,5,1,3
745,0,4,1,3
64,24,4,1,3
681,97,4,1,3
271,233,4,1,3
486,221,4,1,3
749,287,4,1,3
598,287,4,1,3
572,179,4,1,3
664,256,3,0,3
748,321,4,1,3
646,120,4,1,3
409,322,3,0,3
626,470,3,0,3
235,178,1,0,3
748,236,3,0,3
544,116,4,1,3
12,68,4,1,3
847,94,5,1,3
745,221,3,0,3
863,244,4,1,3
697,171,5,1,3
492,150,3,0,3
852,300,1,0,3
726,78,4,1,3
825,10,4,1,3
504,741,4,1,3
290,172,5,1,3
591,332,5,1,3
315,173,1,0,3
547,78,5,1,3
778,194,5,1,3
839,78,4,1,3
656,281,3,0,3
877,70,4,1,3
601,0,4,1,3
765,567,2,0,3
762,143,3,0,3
660,7,5,1,3
832,184,5,1,3
654,237,3,0,3
726,126,4,1,3
427,293,4,1,3
338,654,4,1,3
367,126,4,1,3
287,196,5,1,3
885,172,5,1,3
830,173,5,1,3
633,287,3,0,3
843,215,5,1,3
681,150,5,1,3
747,152,4,1,3
770,0,5,1,3
698,190,3,0,3
710,495,5,1,3
752,179,2,0,3
63,131,4,1,3
881,14,5,1,3
628,131,5,1,3
830,257,2,0,3
43,193,5,1,3
404,167,1,0,3
384,426,4,1,3
278,99,4,1,3
663,55,4,1,3
187,193,3,0,3
247,120,2,0,3
829,312,5,1,3
890,49,4,1,3
880,150,2,0,3
594,221,3,0,3
880,117,4,1,3
622,215,4,1,3
737,160,4,1,3
745,201,5,1,3
532,181,3,0,3
720,180,5,1,3
825,227,3,0,3
144,221,5,1,3
834,196,5,1,3
542,422,3,0,3
807,244,4,1,3
698,126,3,0,3
692,78,4,1,3
879,117,3,0,3
596,117,3,0,3
605,677,3,0,3
229,160,5,1,3
587,116,4,1,3
850,131,4,1,3
538,274,4,1,3
795,221,5,1,3
803,180,5,1,3
760,470,3,0,3
560,237,4,1,3
885,356,4,1,3
506,49,5,1,3
903,8,4,1,3
396,267,4,1,3
532,142,4,1,3
234,81,2,0,3
886,110,5,1,3
545,312,2,0,3
400,470,4,1,3
759,171,3,0,3
885,6,5,1,3
513,215,5,1,3
176,677,3,0,3
706,193,4,1,3
42,545,4,1,3
705,470,4,1,3
757,185,5,1,3
389,257,5,1,3
882,193,3,0,3
666,215,4,1,3
